ride_id,driver_id,customer_id,pickup_zone_id,dropoff_zone_id,pickup_datetime,dropoff_datetime,distance_miles,duration_minutes,fare_amount,tip_amount,payment_method,ride_status,customer_rating,driver_rating,created_at
152,59,2663,3,11,2025-04-23 07:45:13.614223,2025-04-23 07:49:30.962088,2.01,4,12.67,1.98,credit,completed,4.0,3.9596635320195865,2025-04-23 07:45:13.614223
153,32,2166,5,10,2025-04-23 17:22:13.614223,2025-04-23 17:37:42.802278,7.12,15,21.02,5.12,cash,completed,4.9,4.958086650807404,2025-04-23 17:22:13.614223
154,11,4006,7,6,2025-04-23 09:49:13.614223,2025-04-23 09:58:17.191638,3.96,9,8.14,1.5,mobile,completed,3.1,2.8734575367554234,2025-04-23 09:49:13.614223
155,16,2828,5,3,2025-04-23 21:34:13.614223,2025-04-23 21:53:06.448579,10.04,18,27.99,0.0,cash,completed,5.0,5.0,2025-04-23 21:34:13.614223
156,33,1656,2,9,2025-04-23 14:41:13.614223,2025-04-23 14:51:24.132040,4.51,10,16.12,0.0,mobile,completed,4.1,4.296171300646822,2025-04-23 14:41:13.614223
157,25,4351,8,4,2025-04-23 19:47:13.614223,2025-04-23 19:57:02.589937,3.79,9,11.09,1.2,cash,completed,4.2,4.0302936234873386,2025-04-23 19:47:13.614223
158,49,1294,4,7,2025-04-23 21:49:13.614223,2025-04-23 22:11:42.679073,13.73,22,41.63,9.66,cash,completed,4.9,4.877448520440897,2025-04-23 21:49:13.614223
159,84,733,12,11,2025-04-23 09:20:13.614223,2025-04-23 09:28:21.329007,3.56,8,12.82,2.31,mobile,completed,3.5,3.8503331015755933,2025-04-23 09:20:13.614223
160,95,298,2,7,2025-04-23 05:26:13.614223,2025-04-23 05:35:14.879886,3.13,9,12.55,1.61,mobile,completed,3.8,4.262131380083343,2025-04-23 05:26:13.614223
161,59,2745,10,5,2025-04-23 07:00:13.614223,2025-04-23 07:08:17.159721,3.51,8,16.37,3.21,mobile,completed,4.3,4.293912420341819,2025-04-23 07:00:13.614223
162,20,2709,2,3,2025-04-23 18:29:13.614223,2025-04-23 18:37:23.412189,3.59,8,19.24,3.79,mobile,completed,4.6,4.286199069128068,2025-04-23 18:29:13.614223
163,68,3322,6,7,2025-04-23 09:36:13.614223,2025-04-23 10:08:00.134462,14.61,31,54.4,6.15,mobile,completed,4.9,4.495385105794528,2025-04-23 09:36:13.614223
164,39,3143,10,4,2025-04-23 17:20:13.614223,2025-04-23 17:23:09.763746,1.0,2,8.51,1.19,cash,completed,3.1,2.901945839691615,2025-04-23 17:20:13.614223
165,48,509,3,11,2025-04-23 07:16:13.614223,2025-04-23 07:24:15.676118,3.03,8,16.15,0.0,cash,completed,5.0,4.659716825227563,2025-04-23 07:16:13.614223
166,23,2417,11,6,2025-04-23 22:49:13.614223,2025-04-23 22:59:02.096674,4.24,9,10.53,1.4,credit,completed,3.0,2.978181899735224,2025-04-23 22:49:13.614223
167,92,3858,7,9,2025-04-23 19:23:13.614223,2025-04-23 19:25:38.564960,1.0,2,3.89,0.87,credit,completed,4.1,4.2803419199193975,2025-04-23 19:23:13.614223
168,14,640,10,10,2025-04-23 02:33:13.614223,2025-04-23 02:42:53.372057,3.95,9,12.69,0.0,mobile,completed,5.0,5.0,2025-04-23 02:33:13.614223
169,90,3620,10,2,2025-04-23 17:09:13.614223,2025-04-23 17:14:13.743575,2.31,5,9.02,1.87,cash,completed,4.1,3.6909416444516876,2025-04-23 17:09:13.614223
170,25,4620,9,1,2025-04-23 01:29:13.614223,2025-04-23 01:35:51.095975,3.11,6,8.78,1.76,cash,completed,3.7,3.9232800798250027,2025-04-23 01:29:13.614223
171,77,3471,11,6,2025-04-23 00:47:13.614223,2025-04-23 00:57:19.940967,4.56,10,11.08,2.01,credit,completed,3.5,3.9345827988849464,2025-04-23 00:47:13.614223
172,11,1110,10,11,2025-04-23 15:02:13.614223,2025-04-23 15:08:09.739989,2.6,5,9.65,1.9,cash,completed,3.4,3.2744609206382673,2025-04-23 15:02:13.614223
173,80,658,2,11,2025-04-23 17:55:13.614223,2025-04-23 18:07:17.434998,4.14,12,21.21,4.9,credit,completed,4.2,4.353534098418702,2025-04-23 17:55:13.614223
174,73,1825,7,1,2025-04-23 05:34:13.614223,2025-04-23 05:42:53.408433,3.62,8,7.65,1.89,cash,completed,4.1,4.273499857776566,2025-04-23 05:34:13.614223
175,25,2836,4,3,2025-04-23 17:24:13.614223,2025-04-23 17:39:42.564252,6.66,15,22.58,0.0,mobile,completed,4.8,5.0,2025-04-23 17:24:13.614223
176,48,129,12,4,2025-04-23 21:26:13.614223,2025-04-23 21:35:10.189082,3.42,8,12.49,0.0,credit,completed,4.2,4.293944147479357,2025-04-23 21:26:13.614223
177,52,363,7,7,2025-04-23 21:45:13.614223,2025-04-23 21:54:18.890916,3.16,9,7.0,1.27,credit,completed,3.8,3.4401355751149043,2025-04-23 21:45:13.614223
178,71,4731,11,10,2025-04-23 08:52:13.614223,2025-04-23 08:57:31.085327,1.81,5,8.73,1.94,credit,completed,4.2,4.001764435144203,2025-04-23 08:52:13.614223
179,59,500,7,9,2025-04-23 21:33:13.614223,2025-04-23 21:45:11.870119,5.39,11,10.19,2.36,credit,completed,3.7,3.82599313764833,2025-04-23 21:33:13.614223
180,94,3123,11,9,2025-04-23 15:03:13.614223,2025-04-23 15:07:43.901118,1.52,4,5.71,0.93,credit,completed,4.2,3.9998884944354014,2025-04-23 15:03:13.614223
181,99,1183,10,8,2025-04-23 17:30:13.614223,2025-04-23 17:37:08.227495,3.08,6,10.75,1.98,cash,completed,4.1,4.157286758199273,2025-04-23 17:30:13.614223
182,61,3685,4,6,2025-04-23 07:16:13.614223,2025-04-23 07:35:51.571352,11.53,19,35.68,0.0,mobile,completed,4.9,5.0,2025-04-23 07:16:13.614223
183,81,597,1,4,2025-04-23 12:43:13.614223,2025-04-23 12:47:05.223636,1.48,3,6.99,1.32,mobile,completed,2.9,2.958850476272527,2025-04-23 12:43:13.614223
184,56,1557,11,12,2025-04-23 10:19:13.614223,2025-04-23 10:22:22.578192,1.07,3,4.91,0.0,cash,completed,2.9,3.314441296775588,2025-04-23 10:19:13.614223
185,75,2635,5,5,2025-04-23 22:13:13.614223,2025-04-23 22:34:30.566436,11.22,21,30.79,5.54,cash,completed,4.3,4.108422284286928,2025-04-23 22:13:13.614223
186,14,3847,2,6,2025-04-23 15:29:13.614223,2025-04-23 15:31:19.530717,1.0,2,7.03,1.09,cash,completed,4.3,3.8457154479810947,2025-04-23 15:29:13.614223
187,92,4785,4,10,2025-04-23 19:09:13.614223,2025-04-23 19:35:49.908877,17.55,26,72.67,10.48,credit,completed,5.3,5.0,2025-04-23 19:09:13.614223
188,2,2766,8,5,2025-04-23 07:31:13.614223,2025-04-23 07:37:51.004375,2.6,6,8.68,1.5,mobile,completed,4.0,4.141694454398707,2025-04-23 07:31:13.614223
189,9,4478,12,8,2025-04-23 05:46:13.614223,2025-04-23 06:05:24.032803,6.86,19,20.86,0.0,mobile,completed,4.2,4.690323540879857,2025-04-23 05:46:13.614223
190,7,398,9,1,2025-04-23 18:02:13.614223,2025-04-23 18:11:35.260410,3.3,9,12.77,2.89,credit,completed,3.7,3.2679679416654226,2025-04-23 18:02:13.614223
191,21,3959,2,11,2025-04-23 06:32:13.614223,2025-04-23 06:39:28.456150,2.95,7,12.08,1.22,mobile,completed,3.5,3.4113385082174164,2025-04-23 06:32:13.614223
192,58,4115,1,12,2025-04-23 23:17:13.614223,2025-04-23 23:23:51.857091,2.62,6,9.48,2.09,credit,completed,4.2,3.807016428694493,2025-04-23 23:17:13.614223
193,54,2904,5,5,2025-04-23 04:15:13.614223,2025-04-23 04:41:51.297771,15.74,26,41.54,4.65,cash,completed,4.4,4.358997745551186,2025-04-23 04:15:13.614223
194,16,661,2,11,2025-04-23 22:14:13.614223,2025-04-23 22:16:31.612701,1.0,2,7.03,1.39,credit,completed,3.9,3.493500505427109,2025-04-23 22:14:13.614223
195,66,1404,4,2,2025-04-23 17:30:13.614223,2025-04-23 17:53:16.101142,14.81,23,44.52,7.35,cash,completed,5.4,5.0,2025-04-23 17:30:13.614223
196,3,1732,2,12,2025-04-23 07:57:13.614223,2025-04-23 08:07:32.888044,4.08,10,21.02,3.6,credit,completed,3.8,4.2241592666085666,2025-04-23 07:57:13.614223
197,2,1470,1,6,2025-04-23 08:57:13.614223,2025-04-23 09:02:51.311346,2.21,5,8.59,0.0,credit,completed,4.2,4.287036104084488,2025-04-23 08:57:13.614223
198,67,1331,3,10,2025-04-23 19:52:13.614223,2025-04-23 19:58:33.434077,2.64,6,14.83,0.0,cash,completed,3.7,3.877034965876682,2025-04-23 19:52:13.614223
199,73,643,11,9,2025-04-23 12:48:13.614223,2025-04-23 12:54:57.762376,2.46,6,7.38,1.12,credit,completed,4.5,4.437088252843499,2025-04-23 12:48:13.614223
200,68,3250,2,6,2025-04-23 09:38:13.614223,2025-04-23 09:48:59.842307,3.89,10,20.32,0.0,cash,completed,4.9,5.0,2025-04-23 09:38:13.614223
201,2,1522,1,11,2025-04-23 07:22:13.614223,2025-04-23 07:31:08.097705,3.49,8,11.38,1.79,mobile,completed,3.6,3.3953794807050763,2025-04-23 07:22:13.614223
202,44,1264,11,12,2025-04-23 02:05:13.614223,2025-04-23 02:10:15.152281,2.22,5,6.95,1.07,credit,completed,4.0,3.50519522237003,2025-04-23 02:05:13.614223
203,26,1536,4,7,2025-04-23 11:48:13.614223,2025-04-23 12:01:11.969448,7.33,12,24.37,4.46,cash,completed,4.5,4.1032929273416245,2025-04-23 11:48:13.614223
204,64,3156,4,1,2025-04-23 17:05:13.614223,2025-04-23 17:17:17.583101,5.75,12,20.13,0.0,cash,completed,5.3,5.0,2025-04-23 17:05:13.614223
205,29,4269,12,3,2025-04-23 18:57:13.614223,2025-04-23 19:03:45.534036,2.18,6,13.27,1.66,cash,completed,4.0,3.801131265375069,2025-04-23 18:57:13.614223
206,88,3967,5,2,2025-04-23 02:10:13.614223,2025-04-23 02:34:06.359971,12.34,23,33.46,8.09,mobile,completed,5.0,5.0,2025-04-23 02:10:13.614223
207,44,3242,1,6,2025-04-23 06:29:13.614223,2025-04-23 06:36:31.236933,3.46,7,11.32,1.78,cash,completed,3.4,3.3402229214812533,2025-04-23 06:29:13.614223
208,65,1646,3,8,2025-04-23 20:38:13.614223,2025-04-23 20:45:10.965714,3.26,6,12.09,2.96,cash,completed,3.9,3.6914481515800532,2025-04-23 20:38:13.614223
209,99,2297,6,7,2025-04-23 15:36:13.614223,2025-04-23 15:59:54.926573,10.38,23,28.79,6.9,credit,completed,4.5,4.592227034250385,2025-04-23 15:36:13.614223
210,2,3782,11,12,2025-04-23 21:49:13.614223,2025-04-23 21:57:37.580305,3.29,8,8.85,0.0,cash,completed,4.1,4.431281808710361,2025-04-23 21:49:13.614223
211,27,1983,6,5,2025-04-23 13:43:13.614223,2025-04-23 14:13:23.479489,15.09,30,39.99,8.29,cash,completed,5.1,4.673965135582288,2025-04-23 13:43:13.614223
212,21,3427,1,9,2025-04-23 17:37:13.614223,2025-04-23 17:45:21.080115,3.38,8,15.61,0.0,cash,completed,4.6,4.801634287055593,2025-04-23 17:37:13.614223
213,62,2909,8,3,2025-04-24 02:06:13.614223,2025-04-24 02:08:59.751466,1.0,2,5.46,0.58,mobile,completed,3.5,3.6774718958641857,2025-04-24 02:06:13.614223
214,53,2120,1,4,2025-04-24 10:50:13.614223,2025-04-24 10:59:24.329472,3.78,9,12.01,2.14,mobile,completed,3.4,3.5876644087972895,2025-04-24 10:50:13.614223
215,8,4100,7,3,2025-04-24 11:25:13.614223,2025-04-24 11:30:21.406970,2.08,5,5.45,0.57,credit,completed,3.5,3.295432220518406,2025-04-24 11:25:13.614223
216,29,2854,4,5,2025-04-24 07:07:13.614223,2025-04-24 07:28:22.650286,9.07,21,40.7,8.86,mobile,completed,5.3,5.0,2025-04-24 07:07:13.614223
217,59,2460,5,1,2025-04-24 14:46:13.614223,2025-04-24 15:15:50.350250,13.48,29,36.16,4.24,cash,completed,5.1,5.0,2025-04-24 14:46:13.614223
218,74,1430,2,9,2025-04-24 05:59:13.614223,2025-04-24 06:05:36.128169,2.14,6,9.97,0.0,mobile,completed,3.8,3.726369383621682,2025-04-24 05:59:13.614223
219,51,3541,6,7,2025-04-24 12:40:13.614223,2025-04-24 13:06:14.880690,15.45,26,40.85,0.0,mobile,completed,4.8,5.0,2025-04-24 12:40:13.614223
220,11,2281,1,12,2025-04-24 13:24:13.614223,2025-04-24 13:30:08.103289,2.95,5,10.2,1.12,credit,completed,4.3,4.59950235688671,2025-04-24 13:24:13.614223
221,70,4010,5,9,2025-04-24 11:20:13.614223,2025-04-24 11:44:11.707070,14.12,23,37.69,5.54,cash,completed,4.8,4.911308421139002,2025-04-24 11:20:13.614223
222,81,2437,8,10,2025-04-24 11:22:13.614223,2025-04-24 11:33:25.050846,3.93,11,11.36,2.28,cash,completed,3.7,3.317861652661657,2025-04-24 11:22:13.614223
223,36,3427,1,10,2025-04-24 05:23:13.614223,2025-04-24 05:31:00.389446,2.89,7,10.07,0.0,cash,completed,4.2,4.123038782073213,2025-04-24 05:23:13.614223
224,19,1420,6,9,2025-04-24 17:44:13.614223,2025-04-24 18:16:00.966907,13.14,31,35.35,0.0,cash,completed,5.2,4.840296535097798,2025-04-24 17:44:13.614223
225,81,79,7,8,2025-04-24 14:39:13.614223,2025-04-24 14:47:57.393924,4.25,8,8.56,0.0,cash,completed,3.9,4.363829089414939,2025-04-24 14:39:13.614223
226,25,3637,5,8,2025-04-24 15:26:13.614223,2025-04-24 15:55:15.541215,13.29,29,35.71,0.0,mobile,completed,5.1,4.630860705643005,2025-04-24 15:26:13.614223
227,18,1378,6,8,2025-04-24 09:02:13.614223,2025-04-24 09:17:46.139380,8.76,15,34.89,7.53,cash,completed,5.3,5.0,2025-04-24 09:02:13.614223
228,93,3006,12,9,2025-04-24 03:17:13.614223,2025-04-24 03:25:23.255266,2.94,8,11.32,1.2,mobile,completed,4.6,4.54136657972897,2025-04-24 03:17:13.614223
229,87,2028,10,5,2025-04-24 13:06:13.614223,2025-04-24 13:18:17.134239,4.41,12,13.71,1.44,cash,completed,4.2,4.048576976822314,2025-04-24 13:06:13.614223
230,4,1942,6,4,2025-04-24 17:55:13.614223,2025-04-24 18:21:54.213019,10.7,26,41.35,7.78,cash,completed,4.9,5.0,2025-04-24 17:55:13.614223
231,8,1696,8,1,2025-04-24 13:10:13.614223,2025-04-24 13:23:00.193749,4.88,12,13.28,2.39,mobile,completed,4.2,4.2387685460476385,2025-04-24 13:10:13.614223
232,7,4215,3,11,2025-04-24 22:18:13.614223,2025-04-24 22:30:03.829518,5.17,11,16.75,2.02,cash,completed,4.2,4.6187687118298255,2025-04-24 22:18:13.614223
233,32,1199,7,12,2025-04-24 19:08:13.614223,2025-04-24 19:17:24.798498,3.4,9,10.28,1.41,mobile,completed,3.9,3.792700750302216,2025-04-24 19:08:13.614223
234,23,619,1,11,2025-04-24 20:17:13.614223,2025-04-24 20:25:26.080954,3.12,8,10.58,2.28,cash,completed,4.2,4.215613472087699,2025-04-24 20:17:13.614223
235,95,21,10,12,2025-04-24 11:29:13.614223,2025-04-24 11:35:47.308045,2.22,6,8.82,0.0,cash,completed,4.2,4.334840545536159,2025-04-24 11:29:13.614223
236,49,3520,7,4,2025-04-24 02:50:13.614223,2025-04-24 02:56:08.192303,2.33,5,5.81,0.86,cash,completed,3.9,3.7377551551707873,2025-04-24 02:50:13.614223
237,44,397,9,1,2025-04-24 18:54:13.614223,2025-04-24 19:00:06.987486,2.37,5,7.43,0.0,cash,completed,3.6,3.1162813523727446,2025-04-24 18:54:13.614223
238,36,3505,3,4,2025-04-24 08:28:13.614223,2025-04-24 08:31:53.785387,1.49,3,10.93,2.58,mobile,completed,4.3,4.101865504376422,2025-04-24 08:28:13.614223
239,4,3047,1,11,2025-04-24 09:05:13.614223,2025-04-24 09:13:03.153389,2.95,7,14.28,1.78,cash,completed,4.0,4.125604274164954,2025-04-24 09:05:13.614223
240,39,9,8,4,2025-04-24 08:27:13.614223,2025-04-24 08:39:06.848387,4.48,11,17.44,2.09,credit,completed,4.5,4.519444254636635,2025-04-24 08:27:13.614223
241,95,3460,5,12,2025-04-24 00:44:13.614223,2025-04-24 01:00:08.419778,8.63,15,24.62,0.0,credit,completed,4.5,4.228946867459043,2025-04-24 00:44:13.614223
242,100,1124,3,7,2025-04-24 03:06:13.614223,2025-04-24 03:13:44.673111,3.25,7,12.07,2.57,credit,completed,4.6,4.741576148516984,2025-04-24 03:06:13.614223
243,62,1345,6,8,2025-04-24 02:33:13.614223,2025-04-24 02:54:02.332102,10.09,20,28.09,3.71,mobile,completed,4.8,4.451374130844281,2025-04-24 02:33:13.614223
244,22,824,2,3,2025-04-24 21:28:13.614223,2025-04-24 21:34:04.346181,2.04,5,9.73,1.83,cash,completed,3.9,3.7515356403831293,2025-04-24 21:28:13.614223
245,6,4534,12,10,2025-04-24 04:15:13.614223,2025-04-24 04:26:54.568202,5.13,11,16.65,3.18,mobile,completed,3.7,3.2268244061461995,2025-04-24 04:15:13.614223
246,71,3210,2,5,2025-04-24 09:13:13.614223,2025-04-24 09:18:41.676748,2.17,5,14.09,3.07,credit,completed,4.4,4.394887719943267,2025-04-24 09:13:13.614223
247,23,99,6,6,2025-04-24 15:40:13.614223,2025-04-24 16:15:04.509753,16.64,34,43.69,5.23,mobile,completed,5.5,5.0,2025-04-24 15:40:13.614223
248,9,598,11,1,2025-04-24 05:48:13.614223,2025-04-24 05:53:22.117972,2.08,5,6.71,0.68,credit,completed,4.2,3.73982686193719,2025-04-24 05:48:13.614223
249,90,3404,12,7,2025-04-24 12:32:13.614223,2025-04-24 12:40:04.008523,3.43,7,12.51,1.41,mobile,completed,4.4,4.437655358136051,2025-04-24 12:32:13.614223
250,67,1273,6,9,2025-04-24 02:19:13.614223,2025-04-24 02:37:20.217120,11.47,18,31.38,5.9,mobile,completed,4.8,4.98105568470921,2025-04-24 02:19:13.614223
251,38,475,3,4,2025-04-24 22:27:13.614223,2025-04-24 22:35:16.867558,2.95,8,11.35,0.0,cash,completed,5.0,4.615986581544369,2025-04-24 22:27:13.614223
252,8,1439,2,2,2025-04-24 01:19:13.614223,2025-04-24 01:25:09.309185,2.22,5,10.2,0.0,credit,completed,4.2,4.4014996112238665,2025-04-24 01:19:13.614223
253,86,2124,5,3,2025-04-24 11:33:13.614223,2025-04-24 12:12:43.544116,19.58,39,50.68,10.77,cash,completed,4.8,5.0,2025-04-24 11:33:13.614223
254,84,524,4,5,2025-04-24 00:21:13.614223,2025-04-24 00:53:37.907370,14.05,32,42.47,7.92,credit,completed,5.6,5.0,2025-04-24 00:21:13.614223
255,27,1289,11,5,2025-04-24 01:31:13.614223,2025-04-24 01:42:20.299504,3.89,11,9.9,2.32,mobile,completed,4.0,4.222778373325866,2025-04-24 01:31:13.614223
256,86,2004,11,1,2025-04-24 16:00:13.614223,2025-04-24 16:08:52.479748,4.23,8,10.51,1.65,credit,completed,4.5,4.178960933768452,2025-04-24 16:00:13.614223
257,71,3436,8,4,2025-04-24 07:35:13.614223,2025-04-24 07:49:26.866625,5.07,14,19.12,3.11,mobile,completed,4.9,4.719935137564376,2025-04-24 07:35:13.614223
258,16,432,11,3,2025-04-24 18:23:13.614223,2025-04-24 18:29:03.229271,2.75,5,11.05,0.0,mobile,completed,4.3,4.781413863941495,2025-04-24 18:23:13.614223
259,33,2546,9,6,2025-04-24 07:56:13.614223,2025-04-24 08:04:59.124473,3.55,8,13.42,0.0,cash,completed,3.8,3.3079691735574555,2025-04-24 07:56:13.614223
260,85,3801,5,6,2025-04-24 18:50:13.614223,2025-04-24 19:12:54.479494,12.57,22,34.0,5.92,credit,completed,5.0,5.0,2025-04-24 18:50:13.614223
261,65,1909,3,9,2025-04-24 07:09:13.614223,2025-04-24 07:17:11.319909,3.97,7,13.82,3.12,credit,completed,4.8,5.0,2025-04-24 07:09:13.614223
262,79,852,1,4,2025-04-24 21:24:13.614223,2025-04-24 21:33:50.379906,3.37,9,11.13,1.51,cash,completed,4.8,5.0,2025-04-24 21:24:13.614223
263,97,1897,4,9,2025-04-24 08:45:13.614223,2025-04-24 09:09:49.839341,13.82,24,58.62,13.74,cash,completed,5.1,5.0,2025-04-24 08:45:13.614223
264,10,614,12,10,2025-04-24 03:32:13.614223,2025-04-24 03:37:11.924209,2.33,4,9.84,1.63,credit,completed,4.4,4.136771734741897,2025-04-24 03:32:13.614223
265,30,2673,8,6,2025-04-24 10:59:13.614223,2025-04-24 11:08:11.279384,3.2,8,9.89,1.34,credit,completed,4.0,3.636111846416719,2025-04-24 10:59:13.614223
266,35,2573,7,7,2025-04-24 07:09:13.614223,2025-04-24 07:13:46.711787,2.16,4,7.79,0.0,cash,completed,4.0,4.464634722250229,2025-04-24 07:09:13.614223
267,77,1292,1,11,2025-04-24 09:29:13.614223,2025-04-24 09:41:20.448840,5.35,12,15.45,3.18,mobile,completed,3.9,3.4403298081086633,2025-04-24 09:29:13.614223
268,70,2915,5,7,2025-04-24 09:09:13.614223,2025-04-24 09:21:24.549801,7.66,12,31.22,6.29,cash,completed,4.1,4.420089615811978,2025-04-24 09:09:13.614223
269,17,2047,10,2,2025-04-24 12:54:13.614223,2025-04-24 12:57:49.626286,1.47,3,7.13,1.57,credit,completed,4.3,3.9214532555040487,2025-04-24 12:54:13.614223
270,8,689,8,10,2025-04-24 07:08:13.614223,2025-04-24 07:10:35.993024,1.08,2,5.62,1.34,credit,completed,3.9,3.421800182738613,2025-04-24 07:08:13.614223
271,96,2717,2,2,2025-04-24 20:28:13.614223,2025-04-24 20:39:23.682820,3.98,11,14.74,0.0,cash,completed,3.8,3.350637700915256,2025-04-24 20:28:13.614223
272,44,3136,7,11,2025-04-24 17:52:13.614223,2025-04-24 17:54:57.080074,1.0,2,5.45,0.83,credit,completed,3.6,3.374981769024242,2025-04-24 17:52:13.614223
273,99,2418,4,8,2025-04-24 04:02:13.614223,2025-04-24 04:26:03.971186,11.28,23,35.01,6.39,credit,completed,5.1,4.687721551059007,2025-04-24 04:02:13.614223
274,22,2042,1,11,2025-04-24 13:12:13.614223,2025-04-24 13:15:11.627134,1.12,2,6.21,1.13,credit,completed,4.5,4.989403615761534,2025-04-24 13:12:13.614223
275,88,4634,5,9,2025-04-24 09:30:13.614223,2025-04-24 09:56:51.794497,13.03,26,49.12,6.9,credit,completed,5.1,4.918877567329379,2025-04-24 09:30:13.614223
276,78,2929,10,10,2025-04-24 08:03:13.614223,2025-04-24 08:14:21.638642,3.96,11,12.72,3.13,credit,completed,4.5,4.247857054001573,2025-04-24 08:03:13.614223
277,13,1798,1,10,2025-04-24 17:52:13.614223,2025-04-24 18:01:25.405269,3.29,9,10.96,2.41,cash,completed,4.5,4.9352060320915445,2025-04-24 17:52:13.614223
278,80,2940,5,10,2025-04-24 08:11:13.614223,2025-04-24 08:28:32.504871,9.97,17,38.93,0.0,mobile,completed,5.5,5.0,2025-04-24 08:11:13.614223
279,20,4033,5,9,2025-04-24 04:36:13.614223,2025-04-24 05:06:32.895974,12.38,30,33.55,5.82,credit,completed,4.8,4.356167976801271,2025-04-24 04:36:13.614223
280,27,1651,10,3,2025-04-24 00:33:13.614223,2025-04-24 00:39:00.144854,2.33,5,9.06,1.15,cash,completed,3.2,2.759555962845034,2025-04-24 00:33:13.614223
281,2,4312,1,6,2025-04-24 22:58:13.614223,2025-04-24 23:03:11.930230,2.32,4,8.83,1.38,mobile,completed,2.8,2.695595562353854,2025-04-24 22:58:13.614223
282,62,3579,3,11,2025-04-24 09:20:13.614223,2025-04-24 09:29:09.269689,4.18,8,14.33,2.83,credit,completed,4.0,4.207182921236328,2025-04-24 09:20:13.614223
283,79,1437,1,7,2025-04-24 19:50:13.614223,2025-04-24 19:53:52.733354,1.55,3,7.14,1.45,credit,completed,4.0,3.677708288496963,2025-04-24 19:50:13.614223
284,24,4649,12,1,2025-04-24 22:36:13.614223,2025-04-24 22:43:23.327055,2.99,7,11.45,0.0,cash,completed,4.2,4.621038216418079,2025-04-24 22:36:13.614223
285,63,1153,8,6,2025-04-24 08:40:13.614223,2025-04-24 08:47:04.392745,2.67,6,12.35,1.68,cash,completed,4.6,4.2678874167515835,2025-04-24 08:40:13.614223
286,32,2751,6,8,2025-04-24 07:52:13.614223,2025-04-24 08:17:05.788459,11.26,24,43.23,0.0,credit,completed,4.8,4.549540863135278,2025-04-24 07:52:13.614223
287,4,3162,1,8,2025-04-24 08:50:13.614223,2025-04-24 08:53:23.029984,1.5,3,7.03,1.72,cash,completed,3.3,3.2930819934738476,2025-04-24 08:50:13.614223
288,59,4736,8,11,2025-04-24 17:24:13.614223,2025-04-24 17:28:43.845098,2.14,4,7.76,1.04,cash,completed,4.0,3.5737093895613743,2025-04-24 17:24:13.614223
289,17,608,1,6,2025-04-24 09:01:13.614223,2025-04-24 09:13:03.007086,5.1,11,20.87,0.0,cash,completed,5.3,4.960904494911321,2025-04-24 09:01:13.614223
290,3,3955,12,12,2025-04-24 02:21:13.614223,2025-04-24 02:29:14.461191,3.09,8,11.69,0.0,mobile,completed,4.0,3.664997194761914,2025-04-24 02:21:13.614223
291,72,1557,11,7,2025-04-24 08:03:13.614223,2025-04-24 08:12:21.133486,4.34,9,14.99,3.12,mobile,completed,4.1,4.140125431606656,2025-04-24 08:03:13.614223
292,34,4503,10,8,2025-04-24 09:15:13.614223,2025-04-24 09:25:39.382337,4.98,10,14.99,0.0,cash,completed,4.2,3.703815572169468,2025-04-24 09:15:13.614223
293,47,211,7,4,2025-04-24 21:40:13.614223,2025-04-24 21:54:47.902221,5.6,14,10.5,0.0,cash,completed,3.8,4.277057695999265,2025-04-24 21:40:13.614223
294,8,2171,1,2,2025-04-24 03:19:13.614223,2025-04-24 03:24:51.621320,2.02,5,8.18,1.29,cash,completed,3.7,4.085492692749539,2025-04-24 03:19:13.614223
295,88,1854,2,5,2025-04-24 14:02:13.614223,2025-04-24 14:10:47.507328,3.78,8,14.24,1.75,mobile,completed,4.0,4.167468459134568,2025-04-24 14:02:13.614223
296,67,4832,5,4,2025-04-24 11:51:13.614223,2025-04-24 12:26:18.261939,17.18,35,44.97,10.17,mobile,completed,5.1,5.0,2025-04-24 11:51:13.614223
297,23,647,12,7,2025-04-24 15:36:13.614223,2025-04-24 15:45:02.168078,3.06,8,11.61,2.4,mobile,completed,4.1,4.171219935271553,2025-04-24 15:36:13.614223
